level1	level2	level3	pathway_id	KO	gene	KO_name	EC
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10481	BTBD9	BTB/POZ domain-containing protein 9	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10482	BTBD10	BTB/POZ domain-containing protein 10	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10483	BTBD11	BTB/POZ domain-containing protein 11	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10484	BTBD12, SLX4	structure-specific endonuclease subunit SLX4 (BTB/POZ domain-containing protein 12)	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10485	BTBD13, GMCL1, GCL	BTB/POZ domain-containing protein 13 (germ cell-less protein-like 1)	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10486	BTBD14	BTB/POZ domain-containing protein 14	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10487	BTBD16	BTB/POZ domain-containing protein 16	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10488	ZBTB1	zinc finger and BTB domain-containing protein 1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10489	ZBTB2	zinc finger and BTB domain-containing protein 2	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10490	ZBTB3	zinc finger and BTB domain-containing protein 3	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10491	ZBTB4	zinc finger and BTB domain-containing protein 4	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10492	ZBTB5	zinc finger and BTB domain-containing protein 5	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10493	ZBTB6	zinc finger and BTB domain-containing protein 6	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10494	ZBTB7	zinc finger and BTB domain-containing protein 7	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10495	ZBTB8	zinc finger and BTB domain-containing protein 8	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10496	ZBTB9	zinc finger and BTB domain-containing protein 9	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10497	ZBTB10, RINZF	zinc finger and BTB domain-containing protein 10	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10498	ZBTB11	zinc finger and BTB domain-containing protein 11	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10499	ZBTB12	zinc finger and BTB domain-containing protein 12	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10055	ZBTB16, PLZF	zinc finger and BTB domain-containing protein 16	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10500	ZBTB17, MIZ1	zinc finger and BTB domain-containing protein 17	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10501	ZBTB20, HOF, DPZF	zinc finger and BTB domain-containing protein 20	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10502	ZBTB22, BING1	zinc finger and BTB domain-containing protein 22	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10503	ZBTB24, BIF1	zinc finger and BTB domain-containing protein 24	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10504	ZBTB25	zinc finger and BTB domain-containing protein 25	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10505	ZBTB26	zinc finger and BTB domain-containing protein 26	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10506	ZBTB32, TZFP	zinc finger and BTB domain-containing protein 32	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10507	ZBTB33, KAISO	zinc finger and BTB domain-containing protein 33	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10508	ZBTB34	zinc finger and BTB domain-containing protein 34	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10509	ZBTB37	zinc finger and BTB domain-containing protein 37	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10510	ZBTB38	zinc finger and BTB domain-containing protein 38	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10511	ZBTB39	zinc finger and BTB domain-containing protein 39	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10512	ZBTB40	zinc finger and BTB domain-containing protein 40	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10513	ZBTB41	zinc finger and BTB domain-containing protein 41	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10514	ZBTB43	zinc finger and BTB domain-containing protein 43	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10515	ZBTB44, BTBD15	zinc finger and BTB domain-containing protein 44	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10516	ZBTB45	zinc finger and BTB domain-containing protein 45	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10517	ZBTB46, BTBD4	zinc finger and BTB domain-containing protein 46	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10518	ZBTB47	zinc finger and BTB domain-containing protein 47	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10519	ZBTB48, HKR3	zinc finger and BTB domain-containing protein 48	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10520	ABTB1, BPOZ	ankyrin repeat and BTB/POZ domain-containing protein 1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10521	ABTB2	ankyrin repeat and BTB/POZ domain-containing protein 2	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K07868	RHOBTB1_2	Rho-related BTB domain-containing protein 1/2	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K07869	RHOBTB3	Rho-related BTB domain-containing protein 3	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K15074	BACURD	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21754	KCTD1_15	BTB/POZ domain-containing protein KCTD1/15	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21914	KCTD2_5_17	BTB/POZ domain-containing protein KCTD2/5/17	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21915	KCTD3	BTB/POZ domain-containing protein KCTD3	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21916	KCTD6	BTB/POZ domain-containing protein KCTD6	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21917	KCTD7_14	BTB/POZ domain-containing protein KCTD7/14	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21918	KCTD8_12_16	BTB/POZ domain-containing protein KCTD8/12/16	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21919	KCTD9	BTB/POZ domain-containing protein KCTD9	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21920	KCTD11	BTB/POZ domain-containing protein KCTD11	2.3.2.27
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21921	KCTD18	BTB/POZ domain-containing protein KCTD18	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K21922	KCTD21	BTB/POZ domain-containing protein KCTD21	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10522	DIABLO, SMAC	diablo	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10523	SPOP	speckle-type POZ protein	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K23330	LZTR1	leucine-zipper-like transcriptional regulator 1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K14508	NPR1	regulatory protein NPR1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K03876	MEL26	BTB domain ubiquitin protein ligase cofactor	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10609	CUL4	cullin 4	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10610	DDB1	DNA damage-binding protein 1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10140	DDB2	DNA damage-binding protein 2	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10570	ERCC8, CKN1, CSA	DNA excision repair protein ERCC-8	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10571	DET1	de-etiolated-1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11792	DDA1	DET1- and DDB1-associated protein 1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11793	CRBN	cereblon	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11794	IFRG15	IFRG15 protein	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11796	TRPC4AP	Trpc4-associated protein	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11789	DCAF1, VPRBP	DDB1- and CUL4-associated factor 1	2.7.11.1
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11790	DTL, CDT2, DCAF2	denticleless	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11799	DCAF4	DDB1- and CUL4-associated factor 4	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11800	DCAF5, BCRP2	DDB1- and CUL4-associated factor 5	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11795	DCAF6, IQWD1, NRIP, ARCAP	DDB1- and CUL4-associated factor 6	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11805	DCAF7, HAN11	DDB1- and CUL4-associated factor 7	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11804	DCAF8	DDB1- and CUL4-associated factor 8	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11807	WDTC1, DCAF9	WD and tetratricopeptide repeats protein 1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11802	DCAF10	DDB1- and CUL4-associated factor 10	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11801	DCAF11	DDB1- and CUL4-associated factor 11	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11803	DCAF12	DDB1- and CUL4-associated factor 12	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11806	DCAF13, WDSOF1	DDB1- and CUL4-associated factor 13	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11797	PHIP, DCAF14	PH-interacting protein	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11791	DCAF15	DDB1- and CUL4-associated factor 15	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K23626	DCAF16	DDB1- and CUL4-associated factor 16	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K23331	DCAF17	DDB1- and CUL4-associated factor 17	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K11798	BRWD1_3	bromodomain and WD repeat domain containing protein 1/3	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K22382	WDR26	WD repeat-containing protein 26	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K24752	WDR70	WD repeat-containing protein 70	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K24755	WDR76, CMR1	WD repeat-containing protein 76	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10611	RBX2, ROC2, RNF7	RING-box protein 2	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10612	CUL5	cullin 5	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K04701	CISH	cytokine inducible SH2-containing protein	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K04694	SOCS1, JAB	suppressor of cytokine signaling 1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K04695	SOCS2, CIS2	suppressor of cytokine signaling 2	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K04696	SOCS3, CIS3	suppressor of cytokine signaling 3	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K04697	SOCS4	suppressor of cytokine signaling 4	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K04698	SOCS5	suppressor of cytokine signaling 5	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K04699	SOCS6_7	suppressor of cytokine signaling 6/7	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10323	ASB1	ankyrin repeat and SOCS box protein 1	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10324	ASB2	ankyrin repeat and SOCS box protein 2	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10325	ASB3	ankyrin repeat and SOCS box protein 3	NA
Brite Hierarchies	Protein families: genetic information processing	Ubiquitin system	ko04121	K10326	ASB4	ankyrin repeat and SOCS box protein 4	NA
